InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
499,184,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-03-31 13:18:11,32.62,136.0,France
500,149,SET 7 BABUSHKA NESTING BOXES,2,2023-12-26 06:57:03,20.73,134.0,France
500,32,POPPY'S PLAYHOUSE BEDROOM,1,2023-12-26 06:57:03,45.03,134.0,France
500,61,SET 7 BABUSHKA NESTING BOXES,2,2023-12-26 06:57:03,41.99,134.0,France
501,55,IVORY KNITTED MUG COSY,3,2023-09-16 21:21:35,15.34,49.0,EIRE
501,100,CREAM CUPID HEARTS COAT HANGER,1,2023-09-16 21:21:35,23.03,49.0,EIRE
501,138,SET 7 BABUSHKA NESTING BOXES,2,2023-09-16 21:21:35,23.17,49.0,EIRE
501,57,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-16 21:21:35,38.2,49.0,EIRE
502,26,HAND WARMER UNION JACK,1,2023-06-23 01:36:28,20.4,46.0,Portugal
502,2,HAND WARMER RED POLKA DOT,3,2023-06-23 01:36:28,41.72,46.0,Portugal
502,81,HAND WARMER UNION JACK,1,2023-06-23 01:36:28,9.4,46.0,Portugal
503,118,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-10-15 19:06:57,45.39,14.0,Finland
503,33,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-10-15 19:06:57,15.12,14.0,Finland
503,4,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-10-15 19:06:57,17.29,14.0,Finland
503,74,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-10-15 19:06:57,43.15,14.0,Finland
503,180,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-10-15 19:06:57,29.56,14.0,Finland
504,143,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-09-07 05:10:30,44.75,29.0,Belgium
504,60,CREAM CUPID HEARTS COAT HANGER,5,2023-09-07 05:10:30,18.56,29.0,Belgium
504,80,CREAM CUPID HEARTS COAT HANGER,1,2023-09-07 05:10:30,37.21,29.0,Belgium
504,129,IVORY KNITTED MUG COSY,4,2023-09-07 05:10:30,19.87,29.0,Belgium
504,58,IVORY KNITTED MUG COSY,2,2023-09-07 05:10:30,16.85,29.0,Belgium
504,114,BOX OF VINTAGE JIGSAW BLOCKS,2,2023-09-07 05:10:30,41.68,29.0,Belgium
504,15,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2023-09-07 05:10:30,7.3,29.0,Belgium
504,198,WHITE METAL LANTERN,3,2023-09-07 05:10:30,18.8,29.0,Belgium
505,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-23 10:03:14,17.29,100.0,Germany
505,11,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-06-23 10:03:14,17.26,100.0,Germany
505,22,WHITE METAL LANTERN,1,2023-06-23 10:03:14,5.86,100.0,Germany
506,95,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-04-04 05:44:25,25.71,90.0,Netherlands
506,61,SET 7 BABUSHKA NESTING BOXES,3,2023-04-04 05:44:25,41.99,90.0,Netherlands
506,144,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-04-04 05:44:25,46.3,90.0,Netherlands
507,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-25 01:56:22,17.29,103.0,Belgium
507,11,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-12-25 01:56:22,17.26,103.0,Belgium
507,22,WHITE METAL LANTERN,2,2023-12-25 01:56:22,5.86,103.0,Belgium
507,182,ASSORTED COLOUR BIRD ORNAMENT,5,2023-12-25 01:56:22,10.51,103.0,Belgium
507,185,CREAM CUPID HEARTS COAT HANGER,3,2023-12-25 01:56:22,8.71,103.0,Belgium
507,41,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-12-25 01:56:22,37.12,103.0,Belgium
507,13,POPPY'S PLAYHOUSE KITCHEN,5,2023-12-25 01:56:22,26.47,103.0,Belgium
507,70,RED WOOLLY HOTTIE WHITE HEART.,4,2023-12-25 01:56:22,25.86,103.0,Belgium
508,117,WHITE METAL LANTERN,4,2023-05-01 08:09:32,37.8,71.0,Finland
508,136,IVORY KNITTED MUG COSY,3,2023-05-01 08:09:32,49.31,71.0,Finland
508,33,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-05-01 08:09:32,15.12,71.0,Finland
508,19,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-05-01 08:09:32,35.72,71.0,Finland
508,22,WHITE METAL LANTERN,3,2023-05-01 08:09:32,5.86,71.0,Finland
508,188,IVORY KNITTED MUG COSY,3,2023-05-01 08:09:32,42.56,71.0,Finland
509,105,POPPY'S PLAYHOUSE KITCHEN,3,2023-04-06 07:23:44,22.41,122.0,United Kingdom
509,63,POPPY'S PLAYHOUSE KITCHEN,1,2023-04-06 07:23:44,46.25,122.0,United Kingdom
509,139,CREAM CUPID HEARTS COAT HANGER,4,2023-04-06 07:23:44,37.49,122.0,United Kingdom
509,74,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-04-06 07:23:44,43.15,122.0,United Kingdom
509,56,SET 7 BABUSHKA NESTING BOXES,5,2023-04-06 07:23:44,46.4,122.0,United Kingdom
509,47,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-04-06 07:23:44,48.57,122.0,United Kingdom
510,148,HAND WARMER RED POLKA DOT,1,2023-02-15 03:32:00,47.11,32.0,Finland
510,119,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-02-15 03:32:00,35.46,32.0,Finland
510,7,RED WOOLLY HOTTIE WHITE HEART.,3,2023-02-15 03:32:00,42.06,32.0,Finland
510,60,CREAM CUPID HEARTS COAT HANGER,5,2023-02-15 03:32:00,18.56,32.0,Finland
510,58,IVORY KNITTED MUG COSY,4,2023-02-15 03:32:00,16.85,32.0,Finland
511,7,RED WOOLLY HOTTIE WHITE HEART.,5,2023-08-26 00:24:43,42.06,136.0,France
511,169,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-08-26 00:24:43,44.99,136.0,France
511,38,POPPY'S PLAYHOUSE BEDROOM,1,2023-08-26 00:24:43,14.57,136.0,France
512,77,POPPY'S PLAYHOUSE KITCHEN,3,2023-01-30 03:25:09,5.4,134.0,France
512,181,POPPY'S PLAYHOUSE BEDROOM,4,2023-01-30 03:25:09,13.83,134.0,France
512,167,ASSORTED COLOUR BIRD ORNAMENT,1,2023-01-30 03:25:09,23.57,134.0,France
512,195,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-01-30 03:25:09,6.38,134.0,France
512,94,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-01-30 03:25:09,48.57,134.0,France
512,47,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-01-30 03:25:09,48.57,134.0,France
513,26,HAND WARMER UNION JACK,2,2023-03-30 03:16:10,20.4,82.0,Norway
513,2,HAND WARMER RED POLKA DOT,3,2023-03-30 03:16:10,41.72,82.0,Norway
513,151,CREAM CUPID HEARTS COAT HANGER,2,2023-03-30 03:16:10,40.15,82.0,Norway
513,34,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-03-30 03:16:10,26.86,82.0,Norway
513,25,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-03-30 03:16:10,46.49,82.0,Norway
513,43,CREAM CUPID HEARTS COAT HANGER,5,2023-03-30 03:16:10,13.21,82.0,Norway
513,112,IVORY KNITTED MUG COSY,2,2023-03-30 03:16:10,15.58,82.0,Norway
513,115,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-03-30 03:16:10,5.45,82.0,Norway
514,13,POPPY'S PLAYHOUSE KITCHEN,5,2023-06-30 22:16:42,26.47,49.0,EIRE
514,48,WHITE METAL LANTERN,3,2023-06-30 22:16:42,48.44,49.0,EIRE
514,67,WHITE METAL LANTERN,5,2023-06-30 22:16:42,15.24,49.0,EIRE
514,9,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-06-30 22:16:42,33.35,49.0,EIRE
515,104,SET 7 BABUSHKA NESTING BOXES,5,2023-01-13 00:25:45,31.1,89.0,Spain
515,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-01-13 00:25:45,17.26,89.0,Spain
515,159,HAND WARMER UNION JACK,4,2023-01-13 00:25:45,17.75,89.0,Spain
515,95,BOX OF VINTAGE JIGSAW BLOCKS,2,2023-01-13 00:25:45,25.71,89.0,Spain
515,109,CREAM CUPID HEARTS COAT HANGER,5,2023-01-13 00:25:45,10.13,89.0,Spain
515,92,ASSORTED COLOUR BIRD ORNAMENT,2,2023-01-13 00:25:45,8.16,89.0,Spain
515,41,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-01-13 00:25:45,37.12,89.0,Spain
516,39,SET 7 BABUSHKA NESTING BOXES,1,2023-11-29 02:55:50,9.77,136.0,France
517,102,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-03-30 19:04:31,11.19,19.0,Netherlands
517,63,POPPY'S PLAYHOUSE KITCHEN,1,2023-03-30 19:04:31,46.25,19.0,Netherlands
517,71,IVORY KNITTED MUG COSY,1,2023-03-30 19:04:31,10.34,19.0,Netherlands
517,88,RED WOOLLY HOTTIE WHITE HEART.,4,2023-03-30 19:04:31,38.68,19.0,Netherlands
518,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-02-27 04:22:00,8.55,4.0,Germany
518,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-02-27 04:22:00,26.47,4.0,Germany
519,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-09-20 02:01:00,8.55,146.0,Switzerland
519,13,POPPY'S PLAYHOUSE KITCHEN,3,2023-09-20 02:01:00,26.47,146.0,Switzerland
519,11,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-09-20 02:01:00,17.26,146.0,Switzerland
519,108,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-09-20 02:01:00,38.84,146.0,Switzerland
519,2,HAND WARMER RED POLKA DOT,5,2023-09-20 02:01:00,41.72,146.0,Switzerland
519,1,IVORY KNITTED MUG COSY,2,2023-09-20 02:01:00,6.62,146.0,Switzerland
519,42,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-09-20 02:01:00,28.51,146.0,Switzerland
520,141,HAND WARMER UNION JACK,4,2023-07-30 10:23:46,32.04,40.0,Netherlands
520,6,HAND WARMER RED POLKA DOT,2,2023-07-30 10:23:46,44.79,40.0,Netherlands
520,171,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-07-30 10:23:46,8.14,40.0,Netherlands
520,33,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2023-07-30 10:23:46,15.12,40.0,Netherlands
521,156,SET 7 BABUSHKA NESTING BOXES,4,2023-11-14 10:24:58,7.76,43.0,Netherlands
522,125,WHITE METAL LANTERN,3,2023-10-18 18:19:27,17.46,70.0,Portugal
522,94,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-10-18 18:19:27,48.57,70.0,Portugal
522,115,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-10-18 18:19:27,5.45,70.0,Portugal
522,62,ASSORTED COLOUR BIRD ORNAMENT,4,2023-10-18 18:19:27,32.44,70.0,Portugal
522,9,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-18 18:19:27,33.35,70.0,Portugal
522,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-10-18 18:19:27,26.47,70.0,Portugal
522,20,POPPY'S PLAYHOUSE BEDROOM,2,2023-10-18 18:19:27,37.47,70.0,Portugal
523,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-10 07:26:46,17.29,85.0,EIRE
523,11,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-10-10 07:26:46,17.26,85.0,EIRE
523,22,WHITE METAL LANTERN,1,2023-10-10 07:26:46,5.86,85.0,EIRE
524,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-08-14 00:21:22,8.55,116.0,EIRE
524,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-14 00:21:22,26.47,116.0,EIRE
524,72,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-08-14 00:21:22,17.42,116.0,EIRE
524,194,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-08-14 00:21:22,23.15,116.0,EIRE
524,26,HAND WARMER UNION JACK,1,2023-08-14 00:21:22,20.4,116.0,EIRE
524,64,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-08-14 00:21:22,40.42,116.0,EIRE
525,26,HAND WARMER UNION JACK,1,2023-04-27 02:05:12,20.4,82.0,Norway
525,2,HAND WARMER RED POLKA DOT,3,2023-04-27 02:05:12,41.72,82.0,Norway
525,83,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-04-27 02:05:12,30.9,82.0,Norway
526,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-04-01 11:31:55,17.29,31.0,Belgium
526,11,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-04-01 11:31:55,17.26,31.0,Belgium
526,22,WHITE METAL LANTERN,1,2023-04-01 11:31:55,5.86,31.0,Belgium
526,163,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-04-01 11:31:55,29.79,31.0,Belgium
527,4,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-02-16 09:50:57,17.29,113.0,Australia
527,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-02-16 09:50:57,17.26,113.0,Australia
527,22,WHITE METAL LANTERN,2,2023-02-16 09:50:57,5.86,113.0,Australia
527,40,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-02-16 09:50:57,15.19,113.0,Australia
527,110,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-02-16 09:50:57,31.32,113.0,Australia
527,129,IVORY KNITTED MUG COSY,1,2023-02-16 09:50:57,19.87,113.0,Australia
528,125,WHITE METAL LANTERN,2,2023-06-19 20:23:10,17.46,23.0,EIRE
528,67,WHITE METAL LANTERN,2,2023-06-19 20:23:10,15.24,23.0,EIRE
528,200,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-06-19 20:23:10,9.27,23.0,EIRE
529,140,POPPY'S PLAYHOUSE KITCHEN,1,2023-07-06 17:14:37,9.49,69.0,EIRE
530,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-08-02 15:00:22,8.55,45.0,Netherlands
530,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-02 15:00:22,26.47,45.0,Netherlands
530,108,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-08-02 15:00:22,38.84,45.0,Netherlands
530,120,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-08-02 15:00:22,40.16,45.0,Netherlands
530,45,POPPY'S PLAYHOUSE KITCHEN,1,2023-08-02 15:00:22,49.35,45.0,Netherlands
530,197,HAND WARMER RED POLKA DOT,5,2023-08-02 15:00:22,28.46,45.0,Netherlands
530,200,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-08-02 15:00:22,9.27,45.0,Netherlands
531,84,HAND WARMER UNION JACK,2,2023-05-19 06:31:36,44.88,90.0,Netherlands
531,67,WHITE METAL LANTERN,2,2023-05-19 06:31:36,15.24,90.0,Netherlands
531,104,SET 7 BABUSHKA NESTING BOXES,5,2023-05-19 06:31:36,31.1,90.0,Netherlands
531,82,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-05-19 06:31:36,21.67,90.0,Netherlands
531,10,BOX OF VINTAGE JIGSAW BLOCKS,3,2023-05-19 06:31:36,30.24,90.0,Netherlands
531,46,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-05-19 06:31:36,40.75,90.0,Netherlands
531,71,IVORY KNITTED MUG COSY,2,2023-05-19 06:31:36,10.34,90.0,Netherlands
531,186,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-05-19 06:31:36,7.57,90.0,Netherlands
532,26,HAND WARMER UNION JACK,3,2023-07-02 02:40:09,20.4,48.0,France
532,2,HAND WARMER RED POLKA DOT,3,2023-07-02 02:40:09,41.72,48.0,France
532,40,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-07-02 02:40:09,15.19,48.0,France
532,165,ASSORTED COLOUR BIRD ORNAMENT,4,2023-07-02 02:40:09,40.52,48.0,France
532,61,SET 7 BABUSHKA NESTING BOXES,3,2023-07-02 02:40:09,41.99,48.0,France
532,199,HAND WARMER UNION JACK,4,2023-07-02 02:40:09,8.23,48.0,France
533,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-11-28 07:23:35,8.55,69.0,EIRE
533,13,POPPY'S PLAYHOUSE KITCHEN,3,2023-11-28 07:23:35,26.47,69.0,EIRE
534,198,WHITE METAL LANTERN,3,2023-07-13 23:16:18,18.8,65.0,Australia
534,136,IVORY KNITTED MUG COSY,5,2023-07-13 23:16:18,49.31,65.0,Australia
534,35,HAND WARMER UNION JACK,1,2023-07-13 23:16:18,10.8,65.0,Australia
534,109,CREAM CUPID HEARTS COAT HANGER,4,2023-07-13 23:16:18,10.13,65.0,Australia
534,132,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-07-13 23:16:18,23.97,65.0,Australia
534,179,RED WOOLLY HOTTIE WHITE HEART.,5,2023-07-13 23:16:18,30.09,65.0,Australia
535,11,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-08-26 18:12:12,17.26,135.0,EIRE
535,110,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-08-26 18:12:12,31.32,135.0,EIRE
535,175,HAND WARMER RED POLKA DOT,1,2023-08-26 18:12:12,6.42,135.0,EIRE
535,80,CREAM CUPID HEARTS COAT HANGER,3,2023-08-26 18:12:12,37.21,135.0,EIRE
535,129,IVORY KNITTED MUG COSY,2,2023-08-26 18:12:12,19.87,135.0,EIRE
536,169,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-10-28 06:19:45,44.99,143.0,Germany
536,84,HAND WARMER UNION JACK,4,2023-10-28 06:19:45,44.88,143.0,Germany
536,27,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-10-28 06:19:45,5.99,143.0,Germany
536,51,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-10-28 06:19:45,37.6,143.0,Germany
537,37,IVORY KNITTED MUG COSY,1,2023-08-21 06:30:47,35.22,135.0,EIRE
537,28,CREAM CUPID HEARTS COAT HANGER,3,2023-08-21 06:30:47,41.48,135.0,EIRE
537,78,BOX OF VINTAGE JIGSAW BLOCKS,5,2023-08-21 06:30:47,14.23,135.0,EIRE
537,71,IVORY KNITTED MUG COSY,2,2023-08-21 06:30:47,10.34,135.0,EIRE
538,43,CREAM CUPID HEARTS COAT HANGER,2,2023-01-23 23:42:56,13.21,111.0,Finland
539,26,HAND WARMER UNION JACK,1,2023-09-17 21:26:39,20.4,43.0,Netherlands
539,2,HAND WARMER RED POLKA DOT,3,2023-09-17 21:26:39,41.72,43.0,Netherlands
540,108,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-06-08 21:11:12,38.84,118.0,Norway
540,64,BOX OF VINTAGE ALPHABET BLOCKS,1,2023-06-08 21:11:12,40.42,118.0,Norway
540,24,HAND WARMER RED POLKA DOT,1,2023-06-08 21:11:12,10.76,118.0,Norway
541,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-04-12 12:06:46,8.55,24.0,Switzerland
541,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-04-12 12:06:46,26.47,24.0,Switzerland
541,104,SET 7 BABUSHKA NESTING BOXES,1,2023-04-12 12:06:46,31.1,24.0,Switzerland
541,123,HAND WARMER RED POLKA DOT,5,2023-04-12 12:06:46,7.11,24.0,Switzerland
542,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-05-19 12:31:27,17.29,69.0,EIRE
542,11,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-05-19 12:31:27,17.26,69.0,EIRE
542,22,WHITE METAL LANTERN,3,2023-05-19 12:31:27,5.86,69.0,EIRE
542,97,BOX OF VINTAGE ALPHABET BLOCKS,4,2023-05-19 12:31:27,29.91,69.0,EIRE
542,137,POPPY'S PLAYHOUSE BEDROOM,1,2023-05-19 12:31:27,42.68,69.0,EIRE
543,26,HAND WARMER UNION JACK,1,2023-07-19 06:46:57,20.4,118.0,Norway
543,2,HAND WARMER RED POLKA DOT,3,2023-07-19 06:46:57,41.72,118.0,Norway
543,76,WHITE METAL LANTERN,3,2023-07-19 06:46:57,13.96,118.0,Norway
543,120,BOX OF VINTAGE ALPHABET BLOCKS,2,2023-07-19 06:46:57,40.16,118.0,Norway
543,143,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-07-19 06:46:57,44.75,118.0,Norway
543,140,POPPY'S PLAYHOUSE KITCHEN,5,2023-07-19 06:46:57,9.49,118.0,Norway
544,175,HAND WARMER RED POLKA DOT,2,2023-07-18 02:29:25,6.42,106.0,Netherlands
544,184,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2023-07-18 02:29:25,32.62,106.0,Netherlands
544,10,BOX OF VINTAGE JIGSAW BLOCKS,1,2023-07-18 02:29:25,30.24,106.0,Netherlands
544,187,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-07-18 02:29:25,33.54,106.0,Netherlands
544,12,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2023-07-18 02:29:25,44.88,106.0,Netherlands
544,6,HAND WARMER RED POLKA DOT,4,2023-07-18 02:29:25,44.79,106.0,Netherlands
545,14,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-24 07:25:20,8.55,91.0,Switzerland
545,13,POPPY'S PLAYHOUSE KITCHEN,3,2023-09-24 07:25:20,26.47,91.0,Switzerland
546,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-02-24 19:58:08,8.55,3.0,Australia
546,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-02-24 19:58:08,26.47,3.0,Australia
546,191,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-02-24 19:58:08,46.01,3.0,Australia
546,43,CREAM CUPID HEARTS COAT HANGER,2,2023-02-24 19:58:08,13.21,3.0,Australia
546,174,SET 7 BABUSHKA NESTING BOXES,1,2023-02-24 19:58:08,20.63,3.0,Australia
546,197,HAND WARMER RED POLKA DOT,5,2023-02-24 19:58:08,28.46,3.0,Australia
546,25,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-02-24 19:58:08,46.49,3.0,Australia
546,88,RED WOOLLY HOTTIE WHITE HEART.,1,2023-02-24 19:58:08,38.68,3.0,Australia
547,14,POPPY'S PLAYHOUSE BEDROOM,2,2023-08-29 22:04:20,8.55,6.0,Belgium
547,13,POPPY'S PLAYHOUSE KITCHEN,1,2023-08-29 22:04:20,26.47,6.0,Belgium
547,90,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-08-29 22:04:20,23.42,6.0,Belgium
547,82,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-08-29 22:04:20,21.67,6.0,Belgium
547,27,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-08-29 22:04:20,5.99,6.0,Belgium
548,4,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-02-26 11:11:14,17.29,52.0,EIRE
548,11,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-02-26 11:11:14,17.26,52.0,EIRE
548,22,WHITE METAL LANTERN,1,2023-02-26 11:11:14,5.86,52.0,EIRE
548,49,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-02-26 11:11:14,39.34,52.0,EIRE
548,93,RED WOOLLY HOTTIE WHITE HEART.,5,2023-02-26 11:11:14,42.38,52.0,EIRE
548,118,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-02-26 11:11:14,45.39,52.0,EIRE
549,155,ASSORTED COLOUR BIRD ORNAMENT,3,2023-07-22 07:25:04,31.55,11.0,Norway
550,111,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-28 15:56:21,9.95,4.0,Germany
551,163,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-05-05 01:41:00,29.79,42.0,Netherlands
551,182,ASSORTED COLOUR BIRD ORNAMENT,4,2023-05-05 01:41:00,10.51,42.0,Netherlands
551,101,WHITE METAL LANTERN,1,2023-05-05 01:41:00,13.05,42.0,Netherlands
551,27,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-05-05 01:41:00,5.99,42.0,Netherlands
552,78,BOX OF VINTAGE JIGSAW BLOCKS,4,2023-03-30 15:33:02,14.23,149.0,Switzerland
552,26,HAND WARMER UNION JACK,4,2023-03-30 15:33:02,20.4,149.0,Switzerland
553,140,POPPY'S PLAYHOUSE KITCHEN,3,2023-04-20 18:55:24,9.49,108.0,EIRE
554,21,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-03-18 13:17:30,13.89,125.0,Portugal
554,168,HAND WARMER UNION JACK,5,2023-03-18 13:17:30,41.93,125.0,Portugal
554,67,WHITE METAL LANTERN,4,2023-03-18 13:17:30,15.24,125.0,Portugal
554,80,CREAM CUPID HEARTS COAT HANGER,1,2023-03-18 13:17:30,37.21,125.0,Portugal
554,151,CREAM CUPID HEARTS COAT HANGER,4,2023-03-18 13:17:30,40.15,125.0,Portugal
554,185,CREAM CUPID HEARTS COAT HANGER,2,2023-03-18 13:17:30,8.71,125.0,Portugal
554,16,POPPY'S PLAYHOUSE KITCHEN,3,2023-03-18 13:17:30,45.49,125.0,Portugal
554,48,WHITE METAL LANTERN,4,2023-03-18 13:17:30,48.44,125.0,Portugal
555,170,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2023-08-14 13:59:11,12.14,45.0,Netherlands
555,186,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-08-14 13:59:11,7.57,45.0,Netherlands
555,131,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-08-14 13:59:11,17.89,45.0,Netherlands
555,81,HAND WARMER UNION JACK,4,2023-08-14 13:59:11,9.4,45.0,Netherlands
555,143,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-08-14 13:59:11,44.75,45.0,Netherlands
555,148,HAND WARMER RED POLKA DOT,4,2023-08-14 13:59:11,47.11,45.0,Netherlands
556,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-08-27 05:02:53,8.55,106.0,Netherlands
556,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-27 05:02:53,26.47,106.0,Netherlands
556,23,ASSORTED COLOUR BIRD ORNAMENT,4,2023-08-27 05:02:53,17.79,106.0,Netherlands
557,26,HAND WARMER UNION JACK,1,2023-03-31 14:49:53,20.4,147.0,Germany
557,2,HAND WARMER RED POLKA DOT,1,2023-03-31 14:49:53,41.72,147.0,Germany
557,98,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-03-31 14:49:53,29.7,147.0,Germany
557,169,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-03-31 14:49:53,44.99,147.0,Germany
557,38,POPPY'S PLAYHOUSE BEDROOM,3,2023-03-31 14:49:53,14.57,147.0,Germany
557,66,RED WOOLLY HOTTIE WHITE HEART.,4,2023-03-31 14:49:53,43.69,147.0,Germany
557,108,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-03-31 14:49:53,38.84,147.0,Germany
558,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-07-11 08:45:54,8.55,7.0,France
558,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-07-11 08:45:54,26.47,7.0,France
559,14,POPPY'S PLAYHOUSE BEDROOM,1,2023-12-07 16:59:47,8.55,116.0,EIRE
559,13,POPPY'S PLAYHOUSE KITCHEN,2,2023-12-07 16:59:47,26.47,116.0,EIRE
559,117,WHITE METAL LANTERN,4,2023-12-07 16:59:47,37.8,116.0,EIRE
559,65,WHITE METAL LANTERN,2,2023-12-07 16:59:47,38.03,116.0,EIRE
